w_norm abs_rho re_rho im_rho abs_S re_S im_S phase_rho_pi phase_S_pi 
1.420871 4.159758e-01 4.139639e-01 4.086283e-02 2.959206e-02 9.569084e-03 2.800219e-02 0.031319 0.395185
1.421872 4.175691e-01 4.155843e-01 4.066498e-02 2.984291e-02 1.067950e-02 2.786661e-02 0.031048 0.383507
1.422873 4.191551e-01 4.171969e-01 4.046854e-02 3.013203e-02 1.178459e-02 2.773199e-02 0.030780 0.372095
1.423874 4.207338e-01 4.188018e-01 4.027348e-02 3.045774e-02 1.288437e-02 2.759832e-02 0.030516 0.360968
1.424875 4.223053e-01 4.203990e-01 4.007979e-02 3.081831e-02 1.397890e-02 2.746559e-02 0.030255 0.350143
1.425876 4.238696e-01 4.219886e-01 3.988747e-02 3.121198e-02 1.506821e-02 2.733380e-02 0.029998 0.339631
1.426877 4.254267e-01 4.235707e-01 3.969650e-02 3.163696e-02 1.615233e-02 2.720293e-02 0.029745 0.329441
1.427878 4.269768e-01 4.251452e-01 3.950687e-02 3.209149e-02 1.723130e-02 2.707298e-02 0.029494 0.319579
1.428879 4.285199e-01 4.267122e-01 3.931856e-02 3.257383e-02 1.830516e-02 2.694394e-02 0.029247 0.310048
1.429880 4.300559e-01 4.282719e-01 3.913156e-02 3.308227e-02 1.937394e-02 2.681580e-02 0.029004 0.300848
1.430881 4.315850e-01 4.298241e-01 3.894587e-02 3.361513e-02 2.043767e-02 2.668854e-02 0.028763 0.291976
1.431882 4.331071e-01 4.313691e-01 3.876147e-02 3.417081e-02 2.149640e-02 2.656218e-02 0.028526 0.283429
1.432883 4.346224e-01 4.329068e-01 3.857834e-02 3.474777e-02 2.255015e-02 2.643668e-02 0.028291 0.275201
1.433884 4.361308e-01 4.344373e-01 3.839648e-02 3.534452e-02 2.359896e-02 2.631206e-02 0.028060 0.267286
1.434885 4.376324e-01 4.359607e-01 3.821587e-02 3.595966e-02 2.464286e-02 2.618829e-02 0.027832 0.259675
1.435886 4.391273e-01 4.374769e-01 3.803650e-02 3.659185e-02 2.568189e-02 2.606538e-02 0.027606 0.252359
1.436887 4.406155e-01 4.389861e-01 3.785837e-02 3.723982e-02 2.671608e-02 2.594331e-02 0.027383 0.245329
1.437888 4.420970e-01 4.404882e-01 3.768145e-02 3.790238e-02 2.774546e-02 2.582207e-02 0.027164 0.238576
1.438889 4.435719e-01 4.419834e-01 3.750574e-02 3.857840e-02 2.877007e-02 2.570167e-02 0.026947 0.232088
1.439890 4.450401e-01 4.434717e-01 3.733124e-02 3.926682e-02 2.978994e-02 2.558208e-02 0.026732 0.225857
1.440891 4.465019e-01 4.449530e-01 3.715791e-02 3.996666e-02 3.080510e-02 2.546331e-02 0.026520 0.219872
1.441892 4.479571e-01 4.464276e-01 3.698577e-02 4.067698e-02 3.181557e-02 2.534534e-02 0.026311 0.214122
1.442893 4.494058e-01 4.478954e-01 3.681479e-02 4.139692e-02 3.282140e-02 2.522817e-02 0.026105 0.208598
1.443894 4.508482e-01 4.493564e-01 3.664497e-02 4.212567e-02 3.382262e-02 2.511180e-02 0.025901 0.203290
1.444895 4.522841e-01 4.508108e-01 3.647629e-02 4.286246e-02 3.481925e-02 2.499621e-02 0.025699 0.198189
1.445896 4.537136e-01 4.522585e-01 3.630874e-02 4.360659e-02 3.581133e-02 2.488139e-02 0.025500 0.193285
1.446897 4.551369e-01 4.536996e-01 3.614233e-02 4.435740e-02 3.679888e-02 2.476735e-02 0.025304 0.188569
1.447898 4.565539e-01 4.551342e-01 3.597702e-02 4.511428e-02 3.778194e-02 2.465407e-02 0.025109 0.184033
1.448899 4.579646e-01 4.565622e-01 3.581282e-02 4.587664e-02 3.876053e-02 2.454155e-02 0.024917 0.179668
1.449900 4.593692e-01 4.579838e-01 3.564972e-02 4.664397e-02 3.973469e-02 2.442978e-02 0.024728 0.175467
1.450901 4.607675e-01 4.593989e-01 3.548770e-02 4.741575e-02 4.070444e-02 2.431875e-02 0.024540 0.171423
1.451902 4.621598e-01 4.608076e-01 3.532676e-02 4.819153e-02 4.166982e-02 2.420846e-02 0.024355 0.167527
1.452903 4.635459e-01 4.622100e-01 3.516688e-02 4.897088e-02 4.263085e-02 2.409890e-02 0.024172 0.163773
1.453904 4.649260e-01 4.636061e-01 3.500806e-02 4.975338e-02 4.358756e-02 2.399007e-02 0.023991 0.160155
1.454905 4.663001e-01 4.649960e-01 3.485029e-02 5.053868e-02 4.453998e-02 2.388195e-02 0.023812 0.156666
1.455906 4.676682e-01 4.663796e-01 3.469355e-02 5.132641e-02 4.548814e-02 2.377455e-02 0.023635 0.153300
1.456907 4.690304e-01 4.677571e-01 3.453785e-02 5.211625e-02 4.643207e-02 2.366785e-02 0.023461 0.150052
1.457908 4.703867e-01 4.691284e-01 3.438317e-02 5.290791e-02 4.737178e-02 2.356185e-02 0.023288 0.146916
1.458909 4.717371e-01 4.704936e-01 3.422950e-02 5.370108e-02 4.830732e-02 2.345654e-02 0.023117 0.143888
1.459910 4.730816e-01 4.718527e-01 3.407683e-02 5.449552e-02 4.923870e-02 2.335192e-02 0.022948 0.140962
1.460911 4.744204e-01 4.732058e-01 3.392515e-02 5.529098e-02 5.016596e-02 2.324798e-02 0.022781 0.138133
1.461912 4.757533e-01 4.745530e-01 3.377446e-02 5.608722e-02 5.108912e-02 2.314472e-02 0.022616 0.135399
1.462913 4.770806e-01 4.758942e-01 3.362475e-02 5.688403e-02 5.200821e-02 2.304213e-02 0.022453 0.132754
1.463914 4.784021e-01 4.772295e-01 3.347601e-02 5.768122e-02 5.292325e-02 2.294020e-02 0.022292 0.130194
1.464915 4.797180e-01 4.785589e-01 3.332823e-02 5.847859e-02 5.383427e-02 2.283893e-02 0.022132 0.127716
1.465916 4.810283e-01 4.798825e-01 3.318140e-02 5.927596e-02 5.474129e-02 2.273831e-02 0.021975 0.125316
1.466917 4.823329e-01 4.812003e-01 3.303552e-02 6.007319e-02 5.564435e-02 2.263834e-02 0.021818 0.122991
1.467918 4.836320e-01 4.825123e-01 3.289057e-02 6.087010e-02 5.654346e-02 2.253901e-02 0.021664 0.120738
1.468919 4.849256e-01 4.838187e-01 3.274655e-02 6.166657e-02 5.743865e-02 2.244032e-02 0.021512 0.118554
1.469920 4.862137e-01 4.851193e-01 3.260345e-02 6.246246e-02 5.832994e-02 2.234226e-02 0.021361 0.116436
1.470921 4.874963e-01 4.864143e-01 3.246126e-02 6.325764e-02 5.921737e-02 2.224482e-02 0.021211 0.114381
1.471922 4.887734e-01 4.877037e-01 3.231998e-02 6.405200e-02 6.010096e-02 2.214800e-02 0.021064 0.112386
1.472923 4.900452e-01 4.889875e-01 3.217960e-02 6.484543e-02 6.098072e-02 2.205180e-02 0.020917 0.110450
1.473924 4.913116e-01 4.902658e-01 3.204010e-02 6.563783e-02 6.185668e-02 2.195621e-02 0.020773 0.108569
1.474925 4.925727e-01 4.915386e-01 3.190149e-02 6.642910e-02 6.272888e-02 2.186122e-02 0.020630 0.106742
1.475926 4.938285e-01 4.928058e-01 3.176375e-02 6.721915e-02 6.359732e-02 2.176683e-02 0.020488 0.104967
1.476927 4.950789e-01 4.940677e-01 3.162688e-02 6.800790e-02 6.446204e-02 2.167304e-02 0.020348 0.103241
1.477928 4.963242e-01 4.953242e-01 3.149087e-02 6.879528e-02 6.532305e-02 2.157984e-02 0.020210 0.101563
1.478929 4.975642e-01 4.965753e-01 3.135572e-02 6.958121e-02 6.618039e-02 2.148722e-02 0.020073 0.099930
1.479930 4.987991e-01 4.978210e-01 3.122141e-02 7.036562e-02 6.703407e-02 2.139518e-02 0.019937 0.098341
1.480931 5.000288e-01 4.990615e-01 3.108794e-02 7.114845e-02 6.788412e-02 2.130372e-02 0.019803 0.096795
1.481932 5.012534e-01 5.002966e-01 3.095530e-02 7.192964e-02 6.873055e-02 2.121282e-02 0.019670 0.095290
1.482933 5.024729e-01 5.015266e-01 3.082348e-02 7.270913e-02 6.957340e-02 2.112249e-02 0.019539 0.093824
1.483934 5.036873e-01 5.027513e-01 3.069249e-02 7.348687e-02 7.041268e-02 2.103273e-02 0.019408 0.092396
1.484935 5.048967e-01 5.039709e-01 3.056231e-02 7.426282e-02 7.124841e-02 2.094352e-02 0.019280 0.091004
1.485936 5.061011e-01 5.051853e-01 3.043293e-02 7.503693e-02 7.208062e-02 2.085486e-02 0.019152 0.089648
1.486937 5.073006e-01 5.063946e-01 3.030435e-02 7.580916e-02 7.290933e-02 2.076674e-02 0.019026 0.088325
1.487938 5.084951e-01 5.075989e-01 3.017656e-02 7.657946e-02 7.373456e-02 2.067918e-02 0.018901 0.087035
1.488939 5.096846e-01 5.087980e-01 3.004956e-02 7.734781e-02 7.455634e-02 2.059215e-02 0.018778 0.085777
1.489940 5.108693e-01 5.099922e-01 2.992334e-02 7.811416e-02 7.537467e-02 2.050565e-02 0.018655 0.084550
1.490941 5.120492e-01 5.111814e-01 2.979789e-02 7.887849e-02 7.618959e-02 2.041968e-02 0.018534 0.083352
1.491942 5.132242e-01 5.123656e-01 2.967321e-02 7.964077e-02 7.700111e-02 2.033424e-02 0.018414 0.082182
1.492943 5.143944e-01 5.135449e-01 2.954928e-02 8.040096e-02 7.780925e-02 2.024932e-02 0.018295 0.081040
1.493944 5.155598e-01 5.147193e-01 2.942612e-02 8.115905e-02 7.861405e-02 2.016492e-02 0.018178 0.079925
1.494945 5.167205e-01 5.158889e-01 2.930370e-02 8.191502e-02 7.941550e-02 2.008102e-02 0.018061 0.078835
1.495946 5.178764e-01 5.170536e-01 2.918202e-02 8.266883e-02 8.021365e-02 1.999764e-02 0.017946 0.077771
1.496947 5.190277e-01 5.182135e-01 2.906108e-02 8.342046e-02 8.100849e-02 1.991476e-02 0.017832 0.076730
1.497948 5.201743e-01 5.193686e-01 2.894087e-02 8.416991e-02 8.180007e-02 1.983239e-02 0.017719 0.075713
1.498949 5.213163e-01 5.205190e-01 2.882138e-02 8.491716e-02 8.258838e-02 1.975051e-02 0.017607 0.074719
1.499950 5.224537e-01 5.216646e-01 2.870261e-02 8.566218e-02 8.337347e-02 1.966912e-02 0.017496 0.073746
1.500951 5.235864e-01 5.228056e-01 2.858456e-02 8.640497e-02 8.415533e-02 1.958822e-02 0.017386 0.072794
1.501952 5.247147e-01 5.239419e-01 2.846721e-02 8.714551e-02 8.493400e-02 1.950780e-02 0.017278 0.071864
1.502953 5.258384e-01 5.250735e-01 2.835056e-02 8.788378e-02 8.570949e-02 1.942787e-02 0.017170 0.070953
1.503954 5.269575e-01 5.262006e-01 2.823462e-02 8.861979e-02 8.648182e-02 1.934841e-02 0.017063 0.070061
1.504955 5.280722e-01 5.273230e-01 2.811936e-02 8.935351e-02 8.725101e-02 1.926943e-02 0.016958 0.069188
1.505956 5.291825e-01 5.284409e-01 2.800478e-02 9.008495e-02 8.801708e-02 1.919092e-02 0.016853 0.068334
1.506957 5.302883e-01 5.295543e-01 2.789089e-02 9.081409e-02 8.878005e-02 1.911287e-02 0.016749 0.067497
1.507958 5.313897e-01 5.306632e-01 2.777767e-02 9.154092e-02 8.953993e-02 1.903528e-02 0.016647 0.066677
1.508959 5.324867e-01 5.317676e-01 2.766512e-02 9.226545e-02 9.029674e-02 1.895815e-02 0.016545 0.065874
1.509960 5.335794e-01 5.328675e-01 2.755324e-02 9.298766e-02 9.105050e-02 1.888148e-02 0.016444 0.065087
1.510961 5.346678e-01 5.339631e-01 2.744201e-02 9.370755e-02 9.180123e-02 1.880526e-02 0.016345 0.064315
1.511962 5.357518e-01 5.350542e-01 2.733144e-02 9.442512e-02 9.254895e-02 1.872949e-02 0.016246 0.063559
1.512963 5.368315e-01 5.361409e-01 2.722151e-02 9.514036e-02 9.329368e-02 1.865416e-02 0.016148 0.062818
1.513964 5.379070e-01 5.372233e-01 2.711223e-02 9.585327e-02 9.403542e-02 1.857927e-02 0.016051 0.062091
1.514965 5.389783e-01 5.383014e-01 2.700359e-02 9.656385e-02 9.477420e-02 1.850483e-02 0.015954 0.061378
1.515966 5.400454e-01 5.393752e-01 2.689558e-02 9.727210e-02 9.551004e-02 1.843081e-02 0.015859 0.060679
1.516967 5.411082e-01 5.404447e-01 2.678820e-02 9.797802e-02 9.624295e-02 1.835723e-02 0.015765 0.059993
1.517968 5.421669e-01 5.415100e-01 2.668145e-02 9.868161e-02 9.697295e-02 1.828407e-02 0.015671 0.059320
1.518969 5.432215e-01 5.425711e-01 2.657531e-02 9.938287e-02 9.770006e-02 1.821134e-02 0.015578 0.058660
1.519970 5.442719e-01 5.436279e-01 2.646979e-02 1.000818e-01 9.842429e-02 1.813903e-02 0.015487 0.058012
1.520971 5.453183e-01 5.446806e-01 2.636488e-02 1.007784e-01 9.914566e-02 1.806713e-02 0.015396 0.057375
1.521972 5.463606e-01 5.457291e-01 2.626057e-02 1.014727e-01 9.986419e-02 1.799565e-02 0.015305 0.056751
1.522973 5.473988e-01 5.467735e-01 2.615686e-02 1.021646e-01 1.005799e-01 1.792459e-02 0.015216 0.056137
1.523974 5.484330e-01 5.478138e-01 2.605375e-02 1.028542e-01 1.012928e-01 1.785393e-02 0.015127 0.055535
1.524975 5.494632e-01 5.488500e-01 2.595123e-02 1.035415e-01 1.020029e-01 1.778367e-02 0.015039 0.054943
1.525976 5.504894e-01 5.498822e-01 2.584930e-02 1.042265e-01 1.027102e-01 1.771382e-02 0.014952 0.054362
1.526977 5.515117e-01 5.509103e-01 2.574795e-02 1.049092e-01 1.034147e-01 1.764437e-02 0.014866 0.053791
1.527978 5.525300e-01 5.519344e-01 2.564718e-02 1.055895e-01 1.041165e-01 1.757531e-02 0.014781 0.053230
1.528979 5.535444e-01 5.529546e-01 2.554698e-02 1.062676e-01 1.048156e-01 1.750665e-02 0.014696 0.052679
1.529980 5.545549e-01 5.539707e-01 2.544735e-02 1.069433e-01 1.055120e-01 1.743838e-02 0.014612 0.052137
1.530981 5.555615e-01 5.549830e-01 2.534828e-02 1.076168e-01 1.062056e-01 1.737049e-02 0.014528 0.051604
1.531982 5.565643e-01 5.559913e-01 2.524978e-02 1.082879e-01 1.068966e-01 1.730299e-02 0.014446 0.051081
1.532983 5.575633e-01 5.569957e-01 2.515183e-02 1.089568e-01 1.075849e-01 1.723587e-02 0.014364 0.050566
1.533984 5.585584e-01 5.579962e-01 2.505444e-02 1.096234e-01 1.082705e-01 1.716913e-02 0.014283 0.050060
1.534985 5.595498e-01 5.589929e-01 2.495759e-02 1.102877e-01 1.089535e-01 1.710276e-02 0.014202 0.049562
1.535986 5.605374e-01 5.599857e-01 2.486129e-02 1.109497e-01 1.096339e-01 1.703677e-02 0.014123 0.049072
1.536987 5.615212e-01 5.609748e-01 2.476553e-02 1.116095e-01 1.103116e-01 1.697114e-02 0.014043 0.048590
1.537988 5.625013e-01 5.619600e-01 2.467031e-02 1.122670e-01 1.109868e-01 1.690589e-02 0.013965 0.048116
1.538989 5.634777e-01 5.629415e-01 2.457561e-02 1.129223e-01 1.116594e-01 1.684100e-02 0.013887 0.047650
1.539990 5.644504e-01 5.639192e-01 2.448145e-02 1.135753e-01 1.123294e-01 1.677647e-02 0.013810 0.047191
1.540991 5.654194e-01 5.648932e-01 2.438781e-02 1.142260e-01 1.129968e-01 1.671230e-02 0.013734 0.046739
1.541992 5.663848e-01 5.658635e-01 2.429469e-02 1.148746e-01 1.136618e-01 1.664849e-02 0.013658 0.046295
1.542993 5.673466e-01 5.668301e-01 2.420209e-02 1.155209e-01 1.143241e-01 1.658503e-02 0.013583 0.045857
1.543994 5.683047e-01 5.677931e-01 2.411000e-02 1.161650e-01 1.149840e-01 1.652192e-02 0.013508 0.045427
1.544995 5.692593e-01 5.687524e-01 2.401842e-02 1.168068e-01 1.156414e-01 1.645917e-02 0.013434 0.045003
1.545996 5.702103e-01 5.697080e-01 2.392734e-02 1.174465e-01 1.162963e-01 1.639676e-02 0.013361 0.044585
1.546997 5.711577e-01 5.706601e-01 2.383677e-02 1.180840e-01 1.169487e-01 1.633469e-02 0.013288 0.044174
1.547998 5.721016e-01 5.716086e-01 2.374669e-02 1.187192e-01 1.175987e-01 1.627296e-02 0.013216 0.043769
1.548999 5.730420e-01 5.725535e-01 2.365711e-02 1.193523e-01 1.182462e-01 1.621157e-02 0.013145 0.043370
1.550000 5.739789e-01 5.734948e-01 2.356802e-02 1.199832e-01 1.188913e-01 1.615052e-02 0.013074 0.042977
